Text ID	English
Text.NPC.Jobstaff5	Cumpra sua sentença com honra, arrume um emprego!
Text.NPC.Jobstaff6	A indústria carcerária sempre precisa de mais um!
Text.NPC.Jobstaff7	Imagine como um emprego na prisão faria bem à sua ficha criminal!
Text.NPC.Jobstaff8	Um dia duro de trabalho faz com que nos sintamos melhor
Text.NPC.Jobstaff9	Nada melhor que trabalho honesto
Text.NPC.Jobstaff10	Nada supera trabalho justo e honesto
Text.NPC.Jobstaff11	Você verá como nossos empregos são interessantes!
Text.NPC.Jobstaff12	Motivação? Isso não vale nada.
Text.NPC.Jobstaff13	Construa sua carreira de um modo que se orgulhe dela.
Text.NPC.Jobstaff14	Deixe seus companheiros de cela verdes de inveja; solicite uma vaga agora mesmo!
Text.NPC.Jobstaff15	Segurança? Desnecessário.
Text.NPC.Jobstaff16	Salários imperdíveis, a partir de $1 por dia!
Text.NPC.Jobstaff17	Seja o mais falado da prisão, comece a trabalhar!
Text.NPC.Jobstaff18	Planeje seu futuro com a pensão que oferecemos para os trabalhadores!
Text.NPC.Jobstaff19	Desmotivado? Se sentindo inútil? NÓS precisamos de VOCÊ!
Text.NPC.Jobstaff20	Trabalhar limpa a alma
Text.NPC.Jobstaff21	Ninguém gosta de ratos mortos
Text.NPC.Jobstaff22	Tem coisa melhor que almoço de graça?
Text.NPC.Jobstaff23	Recupere sua honra; trabalhe na prisão!
Text.NPC.Jobstaff24	Sempre cheque a placa de empregos.
Text.NPC.Jobstaff25	A Placa de Empregos sempre tem algo pra você!
Text.NPC.Jobstaff26	Prisioneiro trabalhador é prisioneiro feliz!
Text.NPC.Jobstaff27	Todo mundo serve pra alguma coisa!
Text.NPC.Jobstaff28	Sempre dê uma olhada para checar as novas vagas
Text.NPC.Jobstaff29	Deixe sua família orgulhosa- trabalhe na prisão!
Text.NPC.Jobstaff30	Não exigimos nenhuma habilidade
Text.NPC.Jobstaff31	Tem duas mãos? Trabalhe na prisão!
	
Text.NPC.Warden1	Dá um jeito nessa barba!
Text.NPC.Warden2	Bom trabalho, minhas senhoras.
Text.NPC.Warden3	Vamos fazer com que valham alguma coisa!
Text.NPC.Warden4	Arrependa-se de seus pecados
Text.NPC.Warden5	Abra caminho para o rei
Text.NPC.Warden6	Limpe sua alma
Text.NPC.Warden7	Chore pelo leite derramado!
Text.NPC.Warden8	O arrependimento iluminará vocês.
Text.NPC.Warden9	Podemos fazer alguns cortes por aqui...
Text.NPC.Warden10	Olha que cambada de ratos...
Text.NPC.Warden11	Eu ando no meio de vocês e não sinto nojo!
Text.NPC.Warden12	Vou reportar isso.
Text.NPC.Warden13	Eu dei meu próprio sangue pra construir esse lugar.
Text.NPC.Warden14	Cada tijolo desse lugar foi tocado por mim.
Text.NPC.Warden15	Eu sou a lei.
Text.NPC.Warden16	Rezarei por você
Text.NPC.Warden17	Pecadores, pecadores em todos lugares!
Text.NPC.Warden18	Limpe os sapatos deles.
Text.NPC.Warden19	Tá me seguindo?
Text.NPC.Warden20	Ainda há esperança!
Text.NPC.Warden21	Sem fotos aqui...
Text.NPC.Warden22	Não cantem hoje, por favor.
Text.NPC.Warden23	As coisas vão mudar por aqui...
Text.NPC.Warden24	Investi muito nessa prisão.
Text.NPC.Warden25	Olha o estado desse local!
Text.NPC.Warden26	Que horror!
Text.NPC.Warden27	Não consigo nem olhar.
Text.NPC.Warden28	Você tem um nome?
Text.NPC.Warden29	Do que eles te chamam companheiro??
Text.NPC.Warden30	Dá licença companheiro
Text.NPC.Warden31	E ainda se pergunta porque a sociedade te rejeitou...
Text.NPC.Warden32	Pecadores, pecadores por todos lugares...
Text.NPC.Warden33	Nós gastamos muito nisso daqui...
Text.NPC.Warden34	Isso daqui precisa de concerto
Text.NPC.Warden35	Não dou autógrafos
Text.NPC.Warden36	O que significa isso?
Text.NPC.Warden37	As leis são ignoradas aqui!
Text.NPC.Warden38	Não há respeito com as autoridades por aqui...
Text.NPC.Warden39	Eu sou peixe grande por aqui...
Text.NPC.Warden40	Você já me conhece
Text.NPC.Warden41	Todo mundo sabe quem eu sou...
Text.NPC.Warden42	Me pergunte sobre as punições
Text.NPC.Warden43	Me pergunte sobre a reforma social
Text.NPC.Warden44	Eu estou no topo
Text.NPC.Warden45	O único jeito de sair daqui, é com arrependimento.
Text.NPC.Warden46	Tenha fé na lei
Text.NPC.Warden47	Esse lugar não é mais igual antes...
Text.NPC.Warden48	Eu sou à favor das sentenças de morte
Text.NPC.Warden49	Só exerço minha autoridade
Text.NPC.Warden50	Só faço meu trabalho
Text.NPC.Warden51	Quero resultados
	
Text.GuardAlert.Flood1	E toda essa água?
Text.GuardAlert.Flood2	Não acredito!
Text.GuardAlert.Flood3	Eu estou farto deste lugar!
Text.GuardAlert.Flood4	Exatamente o que eu precisava!
Text.GuardAlert.Flood5	Qual de vocês dos animais, fez isso?!
	
Text.GuardAlert.Theft1	Ha! Com as mãos na massa!
Text.GuardAlert.Theft2	Oi! Eu vi isso!
Text.GuardAlert.Theft3	Largue isso!
Text.GuardAlert.Theft4	EI VOCÊ!
Text.GuardAlert.Theft5	Que ladrão de má qualidade!
	
Text.GuardAlert.Disguise1	Olá, desconhecido!
Text.GuardAlert.Disguise2	Parece bem, cara!
Text.GuardAlert.Disguise3	Que calças mais legais!
Text.GuardAlert.Disguise4	Como isso mexe! Que maravilha!
Text.GuardAlert.Disguise5	Espere, espere, deixe-me dar uma boa olhada em você.
Text.GuardAlert.Disguise6	Uau. Prêmio de melhor vestido, com certeza.
Text.GuardAlert.Disguise7	Eu ainda tenho um ímã, amigo.
Text.GuardAlert.Disguise8	Bom trabalho, espertinho!
Text.GuardAlert.Disguise9	Quão limpo!
Text.GuardAlert.Disguise10	Sim! Waka!
	
Text.GuardAlert.DisguiseCaught1	Ha! Eu cacei você!
Text.GuardAlert.DisguiseCaught2	Eu pego você!
Text.GuardAlert.DisguiseCaught3	Olá, olá, idiota!
Text.GuardAlert.DisguiseCaught4	Aí está!
Text.GuardAlert.DisguiseCaught5	Que decepção!
	
Text.GuardAlert.DisguiseBeating1	Garoto, posso te ajudar?
Text.GuardAlert.DisguiseBeating2	Continue batendo nele! Yeeeeeah
Text.GuardAlert.DisguiseBeating3	Eu quero bater nele também!
Text.GuardAlert.DisguiseBeating4	Assim que tem que ser.
Text.GuardAlert.DisguiseBeating5	Justiça! Me encanta!
	
Text.Inmate.Disguise1	Não fui eu
Text.Inmate.Disguise2	Eu não direi uma palavra sem meu advogado
Text.Inmate.Disguise3	Tudo em ordem por aqui, patrão
Text.Inmate.Disguise4	Firmeza!
Text.Inmate.Disguise5	Não estou fazendo nada.  
Text.Inmate.Disguise6	Estou apenas cumprindo minha sentença, chefe.
Text.Inmate.Disguise7	Você vai falar bem de mim?
Text.Inmate.Disguise8	Eu não sei do que você está falando
Text.Inmate.Disguise9	Certo!
Text.Inmate.Disguise10	Saudações!
Text.Inmate.Disguise11	Eu sou um criminoso honesto
Text.Inmate.Disguise12	É a sua primeira vez aqui?
Text.Inmate.Disguise13	Seu rosto não me lembra nada.
	
	
Text.PressA	Aperte
Text.EnterPrison	Entrar na prisão
Text.Done	Pronto
Text.LOAD	Carregar
Text.QUIT	Sair
Text.UI.Yes	Sim
Text.UI.Maybe	Talvez
Text.UI.Okay	Ok
Text.UI.No	Não
Text.UI.JobPosition	Posto
Text.Legal	The Escapists: Complete Edition. Desenvolvido por Mouldy Toof Studios e Team17 Digital Ltd © 2018. Publicado por Team17 Digital Ltd. Team17 é uma marca comercial ou marca registrada da Team17 Digital Limited. Todas as outras marcas comerciais, direitos autorais e logotipos são propriedade de seus respectivos proprietários.
	
Text.Jobs.Laundry.Description	Pegue as roupas sujas no contêiner da lavanderia e coloque-os nas máquinas de lavar. Feito isso, pegue e coloque-as no contêiner de roupas limpas.
Text.Jobs.WoodShop.Description	Pegue tábuas do contêiner na madeireira e transforme-os em móveis. Coloque o produto final no contêiner de móveis.
Text.Jobs.Kitchen.Description	Pegue a comida congelada no freezer e coloque-as no forno. Após cozidas, pegue-as e coloque nas bandejas, na cantina.
Text.Jobs.Janitor.Description	Pegue um esfregão ou uma vassoura da sala dos zeladores e use para limpar toda e qualquer sujeira que encontrar na prisão.
Text.Jobs.Librarian.Description	Pegue os livros da biblioteca e os entregue ao companheiro indicado. Você pode entregá-lo pessoalmente ou deixá-lo PRÓXIMO a escrivaninha (NÃO DENTRO).
Text.Jobs.MetalShop.Description	Pegue as chapas de metal do contêiner na oficina e use eles nas prensas para criar placas. Coloque as placas prontas no contêiner indicado.
Text.Jobs.MailMan.Description	Pegue as cartas da sala de correspondências e entregue aos destinatários. Você pode entregar pessoalmente ou nas suas celas.
Text.Jobs.Gardener.Description	Pegue uma enxada na sala dos jardineiros para remover todas essas ervas malignas do nosso pátio.
Text.Jobs.OutfitMaking.Description	Pegue os itens do contêiner do equipamento, use a agulha e a linha com um pedaço de tecido para criar itens de roupa. Coloque as peças de roupa no recipiente designado.
Text.Jobs.Unloading.Description	Pegue as caixas entregues do caminhão, em seguida combine as cores, coloque esses itens em seus recipientes designados.
	
Text.Pause.Discard	Derrubar item do inventário
Text.Item.PlasticKnife	Faca de plástico
Text.Item.PlasticFork	Garfo de plástico
Text.Item.PlasticSpoon	Colher de plástico
Text.Controls.DiscardDrop	Derrubar
	
Text.Item.PaperMache	Papel machê
Text.Quest.UI.cancel	Tem certeza de que deseja desistir deste favor? 
	
Text.Tutorial.Welcome.Perks	Caro $NAME$, \n\nseja bem-vindo à Center Perks - a mais confortável prisão de baixa segurança do condado. Em nome de toda nossa equipe, desejamos que tenha ótimas experiencias aqui! \n\nCaso enjoe de sua TV a cabo, temos várias outras atividades disponíveis na parte externa. \n\nAbraços
	
Text.Tip24New	Lençóis e travesseiros podem ser removidos das camas
Text.Tip26New	Verifique a integridade de um item para ver por quanto tempo ele será útil
Text.Tip29New	Pendure um lençol nas barras da cela para evitar que olhos curiosos observem você
	
Text.Guard.ReceiveContraband	Oh, obrigada! Meu pequeno pomo.
	
Text.Tutorial.Controls.Intro	Bem-vindo ao Center Perks! Estes são os princípios básicos de que você precisa para guiar seu escapista pela prisão!
Text.Help.Tutorial.Routine	A vida na prisão é cheia de rotinas; respeite-os e os guardas o deixarão em paz enquanto você trama sua fuga.
Text.Help.Tutorial.Controls.Title	Bem-vindo a @!
Text.Help.Tutorial.Controls	Estes são os princípios básicos de que você precisa para guiar seu aspirante a escapar da prisão!
Text.Help.Tutorial.Move	para mover seu escapista.
Text.Help.Tutorial.Interact	para interagir com objetos e outros personagens.
Text.Help.Tutorial.PickUp	para pegar e largar objetos, como mesas.
Text.Help.Tutorial.Bumpers	Utilize (LB) (RB) para destacar itens em seu inventário.
Text.Help.Tutorial.Menus	Não se esqueça que você pode pressionar (M) para acessar o menu de ajuda do jogo a qualquer momento.
Text.Help.Tutorial.BedSheets.Title	Lençóis
Text.Help.Tutorial.BedSheets.Body	Você pode colocar lençóis nas barras de sua cela para evitar que guardas curiosos olhem para dentro!
	
Text.Item.PaddedInmateOutfit	Uniforme de recluso acolchoado
Text.Item.PlatedInmateOutfit	Uniforme de recluso cromado
Text.Item.CushionedInmateOutfit	Uniforme de recluso acolchoado
	
Text.Visitors.Because	Porque.
Text.Visitors.OnTopOfThat	Além disso.
	
Text.Guards.PerksRollCallStart1	Em fila por favor.
Text.Guards.PerksRollCallStart2	Com calma pessoal
Text.Guards.PerksRollCallStart3	Olá pessoal!
Text.Guards.PerksRollCallStart5	Perdão, estou atrasado.
Text.Guards.PerksRollCallStart6	Silencio por favor
Text.Guards.PerksRollCallStart7	Quietos, por favor.
Text.Guards.PerksRollCallStart9	Qual é pessoal...
Text.Guards.PerksRollCallStart10	Muito bem
Text.Guards.PerksRollCallStart11	Certo...
Text.Guards.PerksRollCallStart12	Pessoal...
Text.Guards.PerksRollCallStart13	Peço à atenção de vocês
Text.Guards.PerksRollCallStart14	Atenção, por favor
	
Text.Guards.PerksRollCallMain1	Estamos adquirindo um pacote melhor de TV a cabo para todos.
Text.Guards.PerksRollCallMain2	A refeição de hoje será acompanhada de Cávia
Text.Guards.PerksRollCallMain3	Nosso objetivo é agradar.
Text.Guards.PerksRollCallMain4	Planejamos trocar as duchas por banheiras com água quente.
Text.Guards.PerksRollCallMain5	O prisioneiro sempre está certo
Text.Guards.PerksRollCallMain6	Gostaria de parabenizar todos você
Text.Guards.PerksRollCallMain7	Vocês progrediram muito.
Text.Guards.PerksRollCallMain8	Todos merecem um tapinha nas costas.
Text.Guards.PerksRollCallMain9	Cada travesseiro foi muito bem afofado por nós.
Text.Guards.PerksRollCallMain10	Infelizmente, cancelamos uma excursão que ocorreria logo
Text.Guards.PerksRollCallMain11	A cantora que contratamos para hoje infelizmente não poderá vir
Text.Guards.PerksRollCallMain12	Estamos à sua disposição
Text.Guards.PerksRollCallMain13	Suspeitamos que tenhamos um fugitivo por aqui
Text.Guards.PerksRollCallMain14	Perguntas?
Text.Guards.PerksRollCallMain15	Não entendo porque alguém iria querer escapar de um lugar como este!
Text.Guards.PerksRollCallMain16	Infelizmente, nosso karaokê está quebrado!
Text.Guards.PerksRollCallMain17	Temos boas notícias!
Text.Guards.PerksRollCallMain18	Temos coisas interessantes para anunciar.
Text.Guards.PerksRollCallMain19	O diretor pode fazer uma visita hoje
Text.Guards.PerksRollCallMain20	Alguém defecou no tanque
Text.Guards.PerksRollCallMain21	Alguém roubou a peruca do diretor
Text.Guards.PerksRollCallMain22	Alguém invadiu o armazém
Text.Guards.PerksRollCallMain23	Alguém comeu todos bolinhos com sorvete
Text.Guards.PerksRollCallMain24	Alguém entupiu todos os vasos sanitários
Text.Guards.PerksRollCallMain25	Alguém jogou o sombreiro do diretor no vaso
Text.Guards.PerksRollCallMain26	O que é um martelo hidráulico?
Text.Guards.PerksRollCallMain27	Punimos com amor
Text.Guards.PerksRollCallMain28	Quem bagunçar vai ficar de castigo na solitária
Text.Guards.PerksRollCallMain30	Isso me lembra de...
Text.Guards.PerksRollCallMain31	Por favor, comportem-se
Text.Guards.PerksRollCallMain32	Não tenham medo de pedir abraços.
Text.Guards.PerksRollCallMain33	Nossa maior preocupação é a necessidade de vocês
Text.Guards.PerksRollCallMain34	Pelo visto, alguém escapou, mas já está de volta.
Text.Guards.PerksRollCallMain35	Muitos fugitivos daqui voltam por vontade própria
Text.Guards.PerksRollCallMain36	'A vida não é fácil'; isso não se aplica aqui.
Text.Guards.PerksRollCallMain37	Aqui é a verdadeira vida boa
Text.Guards.PerksRollCallMain38	Tenha orgulho de onde está
Text.Guards.PerksRollCallMain39	Bom, ganhamos outro prêmio
Text.Guards.PerksRollCallMain40	E agora, um anuncio importante...
Text.Guards.PerksRollCallMain41	Vamos à um assunto mais importante...
	
Text.Message.Fatigued	Você está muito cansado.
Text.Message.TunnelSupports	Você deve escorar o túnel.
	
Text.Tutorial.Welcome.Shankton	Sejam bem-vindos à prisão de Shankton Pen, $NAME$. Seu novo lar no futuro próximo. \n\nDesde que sou o diretor, tivemos alguns escapistas ousados ​​entre nós, mas eles foram rapidamente capturados e punidos. Ninguém foge comigo no comando, então não tenha muitas esperanças! \n\nSe você esquecer alguma das regras, os gritos dos guardas ficarão mais do que felizes em lembrá-lo!
	
Text.Guards.Disguise1	Nunca te vi antes
Text.Guards.Disguise2	Acha que devíamos espancar esses otários?
Text.Guards.Disguise3	Você deve ser o novato
Text.Guards.Disguise4	Não consigo esperar pela hora de ir embora
Text.Guards.Disguise5	O pagamento é incrivelmente ruim.
Text.Guards.Disguise6	Estou planejando dar umas revistadas...
Text.Guards.Disguise7	Nós somos a lei aqui
Text.Guards.Disguise8	Alguém comeu todos biscoitos com sorvete
Text.Guards.Disguise9	Tá afim de jogar boliche depois do expediente?
Text.Guards.Disguise10	Bem-vindo novato
Text.Guards.Disguise11	Tome cuidado com esses malucos
Text.Guards.Disguise12	Vâmo dar uma rondada
	
Text.ui.play 	Jogar
Text.ui.options 	Opções
Text.ui.leaderboards 	Classificação
Text.ui.select 	Selecionar Prisão
Text.ui.help	Ajuda
	
Text.ui.newgame 	Novo jogo
Text.ui.continue 	Continuar
Text.ui.customchar 	Personalização de personagens
Text.ui.skip 	Pular
Text.ui.nextOLD 	Próximo
Text.ui.enter 	Entrar na prisão
	
Text.NPC.Medic1	FATO: A maioria das fraturas nessa prisão ficam no meio das pernas.
Text.NPC.Medic2	ENFERMEIRA!
Text.NPC.Medic3	Temos um belo estoque de penicilina!
Text.NPC.Medic4	Hmm, parece que misturaram os testes sanguíneos de novo.
Text.NPC.Medic5	Adrenalina e soro... tudo a mesma coisa, não acha?
	
Text.Visitors.Thing	Você vê, o ponto é esse.
Text.Visitors.Something	E há algo mais.
	
Text.Tutorial.Welcome.Stalag Luft	Então eles me mandam outra pessoa, hein? \n\nOlhe $NAME$, não preciso lembrar que Stalag Flucht é famosa por abrigar presos com uma fuga anterior então, se você está planejando sair daqui, pense duas vezes! \n\nAgora fique confortável, vai ser um inverno longo e frio.
	
Names.Inmates	Tasty, Rahool, Wolferine, Fraggdya, Boogie, Col, Boris, Bertrand, Andreas, Kel, Elliot, Alfie, Jack, Jackal, Karl,  Joe, Snake, Wheaty, Lewis, Taylor, Hips, Jonny, Alex, Geoff, Dom, Sam, Witcomb, Sox, Nalie, Tom,  Red, Fingers, Legs, Colin, Chris, Dogekit, Brucie, Wilesy, Gary, Chesh, Burnill, Cheddz, Phteven, Jegg, Oscar, Spinelli, Simon, Mike, Rich, Steve, Levi, Taylor, Martin, Gary, Shane, Darren, Adam, Lee, Craig, Matt, Stuart, Ricky, Trevor, Carl, Leeroy, Jared, Wayne, John, William, Edgar, Nick, Walder, Brad, Ross, Max, Paul, Hans, Clark, Hank, Walt, Pierre, Larcen, Ervin, Buster, Marcus, Whitney, Gregg, Chung, Rory, Marshall, Gil, Terrell, Odell, Samual, Lance, Raphael, Sang, Shelby, Rolando, Micah, Ronals, Noah, Liam, Jacob, Mason, Ethan, Michael, Alexander, Jayden, Daniel, Elijah, Aiden, James, Benjamin, Matthew, Jackson, Logan, David, Anthony, Joseph, Joshua, Andrew, Lucas, Isaac, Caleb, Henry, Carter, Hunter, Owen, Sebastian, Isaiah, Wyatt, Gavin, Julian, Aaron, Cameron, Tobias, Chase, Bentley, Xavier, Mick, Cooper, Luis, Jessie, Knuckles, Spud, Darwin, Brambles, Monty, Rabbit, Clive, Barker, Troy, Ledge, Santiago, Matias, Diego, Pedro, Samuel, Miguel, Alan, Nathan, Enzo, Timeo, Wolfgang, Punchy, Ferris, Jungen, Dieter, Jens, Jonas, Alexi, Albert, Anton, Vladimir, Vitaly
Names.Guards	Guarda Morales, Guarda Heiko, Guarda Irwingvh, Guarda Merv, Guarda Stellan, Guarda Barnes, Guarda Bruce, Guarda Burnside, Guarda McClane, Guarda Bates, Guarda Darren, Guarda Le Veque, Guarda Lyons, Guarda Mickknew, Guarda Gazmoz, Guarda Rope, Guarda Radford, Guarda Eden, Guarda Torode, Guarda Homewood, Guarda Dibble, Guarda Wood, Guarda Chip, Guarda Tucker, Guarda Serpico 
Names.Wardens	Alberto Valero, Dean Hall, Patrick Garratt, Paul Bray, Boggy B, Chris Davis, Jim Stirling, Colin Seal, Frank Brown, Buck Norris, Gypsum Fantastic, Austin Tasseltime, David Jatt, Jed Maul, Bernie Lerring, Bob Ryan, Robert Norton, Luke Martin, Sean Nooks, Pat McGoober, Keith Castle, Cyrus Gibbon, Nick McDunnough, Frank Morris, Burt Crewe, Max Caddy, Jon Coffee, Andy Duberense, Hannibal Lecture, Graeme Boyd
	
Text.Unequip	Desequipar
Text.UI.Quest.Complete	Favor completo!
